Serving HTTP on 0.0.0.0 port 80 (http://0.0.0.0:80/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [05/Oct/2024 11:50:16] "GET /First%20Page.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 11:50:21] "GET /Dinner.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 11:50:30] "GET /cart.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 11:50:41] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 11:50:41] "GET /settings.html HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 11:53:34] "GET /Dinner.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 11:56:35] "GET /Dinner.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 11:57:02] "GET /Dinner.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 11:57:04] "GET /Order%20Confirmation.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 11:58:32] "GET /Dinner.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 11:59:54] "GET /Order%20Confirmation.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 11:59:55] "GET /First%20Page.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 11:59:57] "GET /Lunch.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 12:00:14] "GET /Lunch.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:14] "GET /Dinner.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:14] "GET /order.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /Navbar.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /SEPM%20143.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /Mutton%20Biryani.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /panner2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /cart.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /Noorth%20Indian%20Thali2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /SEPM%20145.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /Roti1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /Jeera%20Rice3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /Paneer%20Tikka1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /Garlic-Butter-Naan.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /SEPM%20103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:16:15] "GET /SEPM%20123.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:18:20] "GET /cart.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:18:20] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:18:20] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:18:52] "GET /cart.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:18:52] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:18:52] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:19:33] "GET /cart.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:19:33] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:19:33] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:19:34] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:19:34] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:19:35] "GET /cart.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:19:35] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:19:35] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:19:35] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:19:35] "GET /image-url.jpg HTTP/1.1" 404 -
